,time,Value,PM
626241,2022-02-13 19:00:00,36,PM2.5
626806,2022-02-13 20:00:00,34,PM2.5
627553,2022-02-13 21:00:00,30,PM2.5
628027,2022-02-13 22:00:00,26,PM2.5
628699,2022-02-13 23:00:00,23,PM2.5
629332,2022-02-14 00:00:00,41,PM2.5
629828,2022-02-14 01:00:00,16,PM2.5
630517,2022-02-14 02:00:00,17,PM2.5
630577,2022-02-14 03:00:00,16,PM2.5
631456,2022-02-14 04:00:00,14,PM2.5
631880,2022-02-14 05:00:00,13,PM2.5
632504,2022-02-14 06:00:00,12,PM2.5
633382,2022-02-14 07:00:00,15,PM2.5
633956,2022-02-14 08:00:00,14,PM2.5
634578,2022-02-14 09:00:00,16,PM2.5
635191,2022-02-14 10:00:00,13,PM2.5
635882,2022-02-14 11:00:00,19,PM2.5
635955,2022-02-14 12:00:00,23,PM2.5
636686,2022-02-14 13:00:00,33,PM2.5
637255,2022-02-14 14:00:00,48,PM2.5
638015,2022-02-14 15:00:00,66,PM2.5
638769,2022-02-14 16:00:00,59,PM2.5
639333,2022-02-14 17:00:00,53,PM2.5
640065,2022-02-14 18:00:00,49,PM2.5
640141,2022-02-14 19:00:00,29,PM2.5
640821,2022-02-14 20:00:00,36,PM2.5
641447,2022-02-14 21:00:00,44,PM2.5
642215,2022-02-14 22:00:00,42,PM2.5
642896,2022-02-14 23:00:00,42,PM2.5
643520,2022-02-15 00:00:00,15,PM2.5
644257,2022-02-15 01:00:00,42,PM2.5
644276,2022-02-15 02:00:00,35,PM2.5
645021,2022-02-15 03:00:00,35,PM2.5
645631,2022-02-15 04:00:00,33,PM2.5
646345,2022-02-15 05:00:00,32,PM2.5
647088,2022-02-15 06:00:00,30,PM2.5
647712,2022-02-15 07:00:00,28,PM2.5
648399,2022-02-15 08:00:00,23,PM2.5
648459,2022-02-15 09:00:00,24,PM2.5
649336,2022-02-15 10:00:00,23,PM2.5
650153,2022-02-15 11:00:00,26,PM2.5
650536,2022-02-15 12:00:00,24,PM2.5
651416,2022-02-15 13:00:00,27,PM2.5
651419,2022-02-15 14:00:00,23,PM2.5
652302,2022-02-15 15:00:00,20,PM2.5
652651,2022-02-15 16:00:00,20,PM2.5
653471,2022-02-15 17:00:00,17,PM2.5
654353,2022-02-15 18:00:00,13,PM2.5
654720,2022-02-15 19:00:00,12,PM2.5
655546,2022-02-15 20:00:00,8,PM2.5
655611,2022-02-15 21:00:00,9,PM2.5
656494,2022-02-15 22:00:00,9,PM2.5
656794,2022-02-15 23:00:00,12,PM2.5
657656,2022-02-16 00:00:00,12,PM2.5
658541,2022-02-16 01:00:00,17,PM2.5
658857,2022-02-16 02:00:00,18,PM2.5
659741,2022-02-16 03:00:00,18,PM2.5
659814,2022-02-16 04:00:00,20,PM2.5
660625,2022-02-16 05:00:00,20,PM2.5
660986,2022-02-16 06:00:00,21,PM2.5
661853,2022-02-16 07:00:00,24,PM2.5
662683,2022-02-16 08:00:00,24,PM2.5
663063,2022-02-16 09:00:00,23,PM2.5
663931,2022-02-16 10:00:00,24,PM2.5
663950,2022-02-16 11:00:00,23,PM2.5
664823,2022-02-16 12:00:00,23,PM2.5
665316,2022-02-16 13:00:00,23,PM2.5
666009,2022-02-16 14:00:00,20,PM2.5
666873,2022-02-16 15:00:00,16,PM2.5
667257,2022-02-16 16:00:00,20,PM2.5
668073,2022-02-16 17:00:00,18,PM2.5
668149,2022-02-16 18:00:00,9,PM2.5
669031,2022-02-16 19:00:00,10,PM2.5
669450,2022-02-16 20:00:00,8,PM2.5
670204,2022-02-16 21:00:00,9,PM2.5
671071,2022-02-16 22:00:00,10,PM2.5
671396,2022-02-16 23:00:00,11,PM2.5
672276,2022-02-17 00:00:00,21,PM2.5
672336,2022-02-17 01:00:00,13,PM2.5
673162,2022-02-17 02:00:00,13,PM2.5
673643,2022-02-17 03:00:00,12,PM2.5
674396,2022-02-17 04:00:00,13,PM2.5
675213,2022-02-17 05:00:00,13,PM2.5
675579,2022-02-17 06:00:00,13,PM2.5
676462,2022-02-17 07:00:00,14,PM2.5
676470,2022-02-17 08:00:00,13,PM2.5
677353,2022-02-17 09:00:00,14,PM2.5
677841,2022-02-17 10:00:00,21,PM2.5
678543,2022-02-17 11:00:00,20,PM2.5
679420,2022-02-17 12:00:00,22,PM2.5
679768,2022-02-17 13:00:00,23,PM2.5
680594,2022-02-17 14:00:00,22,PM2.5
680667,2022-02-17 15:00:00,21,PM2.5
681535,2022-02-17 16:00:00,25,PM2.5
681969,2022-02-17 17:00:00,30,PM2.5
682733,2022-02-17 18:00:00,24,PM2.5
683611,2022-02-17 19:00:00,22,PM2.5
683910,2022-02-17 20:00:00,20,PM2.5
684778,2022-02-17 21:00:00,20,PM2.5
684854,2022-02-17 22:00:00,20,PM2.5
685670,2022-02-17 23:00:00,18,PM2.5
686161,2022-02-18 00:00:00,30,PM2.5
686934,2022-02-18 01:00:00,20,PM2.5
687616,2022-02-18 02:00:00,21,PM2.5
688232,2022-02-18 03:00:00,21,PM2.5
688975,2022-02-18 04:00:00,21,PM2.5
688994,2022-02-18 05:00:00,22,PM2.5
689744,2022-02-18 06:00:00,26,PM2.5
690351,2022-02-18 07:00:00,24,PM2.5
691070,2022-02-18 08:00:00,24,PM2.5
691813,2022-02-18 09:00:00,27,PM2.5
692429,2022-02-18 10:00:00,29,PM2.5
692988,2022-02-18 11:00:00,30,PM2.5
693703,2022-02-18 12:00:00,30,PM2.5
694215,2022-02-18 13:00:00,27,PM2.5
694774,2022-02-18 14:00:00,26,PM2.5
695391,2022-02-18 15:00:00,24,PM2.5
696007,2022-02-18 16:00:00,24,PM2.5
696665,2022-02-18 17:00:00,22,PM2.5
697178,2022-02-18 18:00:00,25,PM2.5
697794,2022-02-18 19:00:00,39,PM2.5
698355,2022-02-18 20:00:00,32,PM2.5
698972,2022-02-18 21:00:00,26,PM2.5
699688,2022-02-18 22:00:00,27,PM2.5
700144,2022-02-18 23:00:00,31,PM2.5
700759,2022-02-19 00:00:00,10,PM2.5
701376,2022-02-19 01:00:00,29,PM2.5
701936,2022-02-19 02:00:00,28,PM2.5
702651,2022-02-19 03:00:00,30,PM2.5
703164,2022-02-19 04:00:00,31,PM2.5
703722,2022-02-19 05:00:00,30,PM2.5
704340,2022-02-19 06:00:00,30,PM2.5
704955,2022-02-19 07:00:00,31,PM2.5
705613,2022-02-19 08:00:00,30,PM2.5
706125,2022-02-19 09:00:00,29,PM2.5
706740,2022-02-19 10:00:00,25,PM2.5
707300,2022-02-19 11:00:00,27,PM2.5
707914,2022-02-19 12:00:00,22,PM2.5
708629,2022-02-19 13:00:00,21,PM2.5
709082,2022-02-19 14:00:00,24,PM2.5
709697,2022-02-19 15:00:00,25,PM2.5
710313,2022-02-19 16:00:00,22,PM2.5
710870,2022-02-19 17:00:00,27,PM2.5
711585,2022-02-19 18:00:00,27,PM2.5
712094,2022-02-19 19:00:00,28,PM2.5
712652,2022-02-19 20:00:00,20,PM2.5
713268,2022-02-19 21:00:00,15,PM2.5
713882,2022-02-19 22:00:00,9,PM2.5
714540,2022-02-19 23:00:00,12,PM2.5
715051,2022-02-20 00:00:00,10,PM2.5
715667,2022-02-20 01:00:00,13,PM2.5
716227,2022-02-20 02:00:00,13,PM2.5
716842,2022-02-20 03:00:00,13,PM2.5
717557,2022-02-20 04:00:00,13,PM2.5
718012,2022-02-20 05:00:00,14,PM2.5
718628,2022-02-20 06:00:00,16,PM2.5
719245,2022-02-20 07:00:00,17,PM2.5
719803,2022-02-20 08:00:00,18,PM2.5
720518,2022-02-20 09:00:00,18,PM2.5
721030,2022-02-20 10:00:00,19,PM2.5
721589,2022-02-20 11:00:00,20,PM2.5
722206,2022-02-20 12:00:00,15,PM2.5
722821,2022-02-20 13:00:00,13,PM2.5
723479,2022-02-20 14:00:00,11,PM2.5
723991,2022-02-20 15:00:00,12,PM2.5
724607,2022-02-20 16:00:00,13,PM2.5
725167,2022-02-20 17:00:00,12,PM2.5
725782,2022-02-20 18:00:00,10,PM2.5
726497,2022-02-20 19:00:00,13,PM2.5
726952,2022-02-20 20:00:00,9,PM2.5
727568,2022-02-20 21:00:00,9,PM2.5
728185,2022-02-20 22:00:00,8,PM2.5
728743,2022-02-20 23:00:00,10,PM2.5
729458,2022-02-21 00:00:00,15,PM2.5
729970,2022-02-21 01:00:00,10,PM2.5
730529,2022-02-21 02:00:00,11,PM2.5
731146,2022-02-21 03:00:00,10,PM2.5
731761,2022-02-21 04:00:00,10,PM2.5
732419,2022-02-21 05:00:00,10,PM2.5
732931,2022-02-21 06:00:00,10,PM2.5
733547,2022-02-21 07:00:00,12,PM2.5
734107,2022-02-21 08:00:00,10,PM2.5
734722,2022-02-21 09:00:00,12,PM2.5
735437,2022-02-21 10:00:00,18,PM2.5
735892,2022-02-21 11:00:00,18,PM2.5
736508,2022-02-21 12:00:00,19,PM2.5
737125,2022-02-21 13:00:00,20,PM2.5
737683,2022-02-21 14:00:00,14,PM2.5
738398,2022-02-21 15:00:00,13,PM2.5
738910,2022-02-21 16:00:00,16,PM2.5
739469,2022-02-21 17:00:00,14,PM2.5
740086,2022-02-21 18:00:00,14,PM2.5
740701,2022-02-21 19:00:00,15,PM2.5
741359,2022-02-21 20:00:00,14,PM2.5
741870,2022-02-21 21:00:00,10,PM2.5
742486,2022-02-21 22:00:00,14,PM2.5
743046,2022-02-21 23:00:00,18,PM2.5
743658,2022-02-22 00:00:00,9,PM2.5
744374,2022-02-22 01:00:00,18,PM2.5
744829,2022-02-22 02:00:00,17,PM2.5
745445,2022-02-22 03:00:00,18,PM2.5
746062,2022-02-22 04:00:00,17,PM2.5
746620,2022-02-22 05:00:00,16,PM2.5
747335,2022-02-22 06:00:00,13,PM2.5
747847,2022-02-22 07:00:00,15,PM2.5
748406,2022-02-22 08:00:00,13,PM2.5
749023,2022-02-22 09:00:00,9,PM2.5
749638,2022-02-22 10:00:00,12,PM2.5
750296,2022-02-22 11:00:00,12,PM2.5
750808,2022-02-22 12:00:00,13,PM2.5
751434,2022-02-22 13:00:00,17,PM2.5
751979,2022-02-22 14:00:00,16,PM2.5
752595,2022-02-22 15:00:00,0,PM2.5
753317,2022-02-22 16:00:00,0,PM2.5
753772,2022-02-22 17:00:00,16,PM2.5
754394,2022-02-22 18:00:00,15,PM2.5
754996,2022-02-22 19:00:00,14,PM2.5
755556,2022-02-22 20:00:00,11,PM2.5
756278,2022-02-22 21:00:00,6,PM2.5
756790,2022-02-22 22:00:00,9,PM2.5
757355,2022-02-22 23:00:00,12,PM2.5
757955,2022-02-23 00:00:00,9,PM2.5
758571,2022-02-23 01:00:00,11,PM2.5
759236,2022-02-23 02:00:00,10,PM2.5
759748,2022-02-23 03:00:00,12,PM2.5
760370,2022-02-23 04:00:00,10,PM2.5
760915,2022-02-23 05:00:00,11,PM2.5
761532,2022-02-23 06:00:00,11,PM2.5
762254,2022-02-23 07:00:00,12,PM2.5
762709,2022-02-23 08:00:00,12,PM2.5
763330,2022-02-23 09:00:00,11,PM2.5
763932,2022-02-23 10:00:00,13,PM2.5
764489,2022-02-23 11:00:00,15,PM2.5
765207,2022-02-23 12:00:00,14,PM2.5
765716,2022-02-23 13:00:00,14,PM2.5
766279,2022-02-23 14:00:00,15,PM2.5
766878,2022-02-23 15:00:00,12,PM2.5
767492,2022-02-23 16:00:00,13,PM2.5
768153,2022-02-23 17:00:00,14,PM2.5
768662,2022-02-23 18:00:00,10,PM2.5
769281,2022-02-23 19:00:00,12,PM2.5
769823,2022-02-23 20:00:00,7,PM2.5
770437,2022-02-23 21:00:00,3,PM2.5
771155,2022-02-23 22:00:00,5,PM2.5
771607,2022-02-23 23:00:00,7,PM2.5
772227,2022-02-24 00:00:00,23,PM2.5
772956,2022-02-24 01:00:00,11,PM2.5
772974,2022-02-24 02:00:00,10,PM2.5
773841,2022-02-24 03:00:00,9,PM2.5
774224,2022-02-24 04:00:00,11,PM2.5
775045,2022-02-24 05:00:00,12,PM2.5
775902,2022-02-24 06:00:00,11,PM2.5
775977,2022-02-24 07:00:00,13,PM2.5
776787,2022-02-24 08:00:00,13,PM2.5
777170,2022-02-24 09:00:00,12,PM2.5
778048,2022-02-24 10:00:00,13,PM2.5
778849,2022-02-24 11:00:00,16,PM2.5
778924,2022-02-24 12:00:00,17,PM2.5
779789,2022-02-24 13:00:00,19,PM2.5
780097,2022-02-24 14:00:00,18,PM2.5
780973,2022-02-24 15:00:00,20,PM2.5
781725,2022-02-24 16:00:00,20,PM2.5
782163,2022-02-24 17:00:00,16,PM2.5
783028,2022-02-24 18:00:00,18,PM2.5
783104,2022-02-24 19:00:00,19,PM2.5
783917,2022-02-24 20:00:00,18,PM2.5
784266,2022-02-24 21:00:00,19,PM2.5
785145,2022-02-24 22:00:00,19,PM2.5
785847,2022-02-24 23:00:00,21,PM2.5
786342,2022-02-25 00:00:00,64,PM2.5
787213,2022-02-25 01:00:00,25,PM2.5
787216,2022-02-25 02:00:00,26,PM2.5
788091,2022-02-25 03:00:00,29,PM2.5
788469,2022-02-25 04:00:00,29,PM2.5
789163,2022-02-25 05:00:00,30,PM2.5
790037,2022-02-25 06:00:00,30,PM2.5
790517,2022-02-25 07:00:00,33,PM2.5
791335,2022-02-25 08:00:00,32,PM2.5
791402,2022-02-25 09:00:00,39,PM2.5
792278,2022-02-25 10:00:00,49,PM2.5
792603,2022-02-25 11:00:00,57,PM2.5
793468,2022-02-25 12:00:00,54,PM2.5
794344,2022-02-25 13:00:00,56,PM2.5
794354,2022-02-25 14:00:00,66,PM2.5
795228,2022-02-25 15:00:00,67,PM2.5
795610,2022-02-25 16:00:00,68,PM2.5
796417,2022-02-25 17:00:00,70,PM2.5
797291,2022-02-25 18:00:00,72,PM2.5
797358,2022-02-25 19:00:00,70,PM2.5
798174,2022-02-25 20:00:00,73,PM2.5
798556,2022-02-25 21:00:00,67,PM2.5
799420,2022-02-25 22:00:00,64,PM2.5
800237,2022-02-25 23:00:00,62,PM2.5
800305,2022-02-26 00:00:00,52,PM2.5
801178,2022-02-26 01:00:00,62,PM2.5
801503,2022-02-26 02:00:00,63,PM2.5
802367,2022-02-26 03:00:00,60,PM2.5
803241,2022-02-26 04:00:00,59,PM2.5
803251,2022-02-26 05:00:00,58,PM2.5
804124,2022-02-26 06:00:00,56,PM2.5
804506,2022-02-26 07:00:00,53,PM2.5
805313,2022-02-26 08:00:00,53,PM2.5
806187,2022-02-26 09:00:00,58,PM2.5
806254,2022-02-26 10:00:00,50,PM2.5
807072,2022-02-26 11:00:00,40,PM2.5
807454,2022-02-26 12:00:00,38,PM2.5
808319,2022-02-26 13:00:00,33,PM2.5
809138,2022-02-26 14:00:00,29,PM2.5
809205,2022-02-26 15:00:00,30,PM2.5
810080,2022-02-26 16:00:00,26,PM2.5
810405,2022-02-26 17:00:00,24,PM2.5
811270,2022-02-26 18:00:00,23,PM2.5
812146,2022-02-26 19:00:00,29,PM2.5
812156,2022-02-26 20:00:00,36,PM2.5
813031,2022-02-26 21:00:00,52,PM2.5
813413,2022-02-26 22:00:00,64,PM2.5
814221,2022-02-26 23:00:00,51,PM2.5
815096,2022-02-27 00:00:00,12,PM2.5
815165,2022-02-27 01:00:00,46,PM2.5
815982,2022-02-27 02:00:00,41,PM2.5
816364,2022-02-27 03:00:00,39,PM2.5
817229,2022-02-27 04:00:00,38,PM2.5
818047,2022-02-27 05:00:00,36,PM2.5
818116,2022-02-27 06:00:00,34,PM2.5
818990,2022-02-27 07:00:00,31,PM2.5
819315,2022-02-27 08:00:00,26,PM2.5
820180,2022-02-27 09:00:00,22,PM2.5
821055,2022-02-27 10:00:00,27,PM2.5
821067,2022-02-27 11:00:00,24,PM2.5
821941,2022-02-27 12:00:00,15,PM2.5
822323,2022-02-27 13:00:00,14,PM2.5
823131,2022-02-27 14:00:00,11,PM2.5
824006,2022-02-27 15:00:00,10,PM2.5
824075,2022-02-27 16:00:00,13,PM2.5
824890,2022-02-27 17:00:00,12,PM2.5
825272,2022-02-27 18:00:00,10,PM2.5
826136,2022-02-27 19:00:00,11,PM2.5
826954,2022-02-27 20:00:00,13,PM2.5
827023,2022-02-27 21:00:00,10,PM2.5
827897,2022-02-27 22:00:00,12,PM2.5
828222,2022-02-27 23:00:00,14,PM2.5
829086,2022-02-28 00:00:00,16,PM2.5
829963,2022-02-28 01:00:00,10,PM2.5
829975,2022-02-28 02:00:00,11,PM2.5
830849,2022-02-28 03:00:00,11,PM2.5
831231,2022-02-28 04:00:00,11,PM2.5
832039,2022-02-28 05:00:00,11,PM2.5
832914,2022-02-28 06:00:00,11,PM2.5
832983,2022-02-28 07:00:00,14,PM2.5
833800,2022-02-28 08:00:00,15,PM2.5
834182,2022-02-28 09:00:00,15,PM2.5
835047,2022-02-28 10:00:00,16,PM2.5
835868,2022-02-28 11:00:00,20,PM2.5
835937,2022-02-28 12:00:00,17,PM2.5
836814,2022-02-28 13:00:00,15,PM2.5
837140,2022-02-28 14:00:00,16,PM2.5
838007,2022-02-28 15:00:00,19,PM2.5
838886,2022-02-28 16:00:00,18,PM2.5
838898,2022-02-28 17:00:00,20,PM2.5
839774,2022-02-28 18:00:00,20,PM2.5
840157,2022-02-28 19:00:00,22,PM2.5
840965,2022-02-28 20:00:00,27,PM2.5
841843,2022-02-28 21:00:00,25,PM2.5
841912,2022-02-28 22:00:00,24,PM2.5
842730,2022-02-28 23:00:00,22,PM2.5
843113,2022-03-01 00:00:00,12,PM2.5
843979,2022-03-01 01:00:00,16,PM2.5
844801,2022-03-01 02:00:00,12,PM2.5
844870,2022-03-01 03:00:00,9,PM2.5
845747,2022-03-01 04:00:00,11,PM2.5
846073,2022-03-01 05:00:00,14,PM2.5
846940,2022-03-01 06:00:00,16,PM2.5
847819,2022-03-01 07:00:00,18,PM2.5
847831,2022-03-01 08:00:00,18,PM2.5
848707,2022-03-01 09:00:00,19,PM2.5
849090,2022-03-01 10:00:00,23,PM2.5
849898,2022-03-01 11:00:00,29,PM2.5
850776,2022-03-01 12:00:00,26,PM2.5
850845,2022-03-01 13:00:00,26,PM2.5
851663,2022-03-01 14:00:00,32,PM2.5
852046,2022-03-01 15:00:00,35,PM2.5
852911,2022-03-01 16:00:00,33,PM2.5
853732,2022-03-01 17:00:00,24,PM2.5
853801,2022-03-01 18:00:00,29,PM2.5
854676,2022-03-01 19:00:00,35,PM2.5
855002,2022-03-01 20:00:00,34,PM2.5
855867,2022-03-01 21:00:00,26,PM2.5
856745,2022-03-01 22:00:00,19,PM2.5
856757,2022-03-01 23:00:00,15,PM2.5
857632,2022-03-02 00:00:00,25,PM2.5
858015,2022-03-02 01:00:00,13,PM2.5
858825,2022-03-02 02:00:00,10,PM2.5
859703,2022-03-02 03:00:00,11,PM2.5
859772,2022-03-02 04:00:00,12,PM2.5
860590,2022-03-02 05:00:00,10,PM2.5
860973,2022-03-02 06:00:00,11,PM2.5
861838,2022-03-02 07:00:00,11,PM2.5
862659,2022-03-02 08:00:00,10,PM2.5
862728,2022-03-02 09:00:00,7,PM2.5
863603,2022-03-02 10:00:00,13,PM2.5
863929,2022-03-02 11:00:00,12,PM2.5
864794,2022-03-02 12:00:00,11,PM2.5
865672,2022-03-02 13:00:00,14,PM2.5
865684,2022-03-02 14:00:00,17,PM2.5
866560,2022-03-02 15:00:00,12,PM2.5
866943,2022-03-02 16:00:00,13,PM2.5
867752,2022-03-02 17:00:00,13,PM2.5
868631,2022-03-02 18:00:00,11,PM2.5
868700,2022-03-02 19:00:00,17,PM2.5
869520,2022-03-02 20:00:00,17,PM2.5
869903,2022-03-02 21:00:00,22,PM2.5
870770,2022-03-02 22:00:00,24,PM2.5
871592,2022-03-02 23:00:00,29,PM2.5
871661,2022-03-03 00:00:00,23,PM2.5
872538,2022-03-03 01:00:00,28,PM2.5
872864,2022-03-03 02:00:00,28,PM2.5
873731,2022-03-03 03:00:00,31,PM2.5
874610,2022-03-03 04:00:00,31,PM2.5
874622,2022-03-03 05:00:00,33,PM2.5
875498,2022-03-03 06:00:00,35,PM2.5
875881,2022-03-03 07:00:00,34,PM2.5
876691,2022-03-03 08:00:00,33,PM2.5
877570,2022-03-03 09:00:00,26,PM2.5
877639,2022-03-03 10:00:00,20,PM2.5
878459,2022-03-03 11:00:00,17,PM2.5
878842,2022-03-03 12:00:00,14,PM2.5
879709,2022-03-03 13:00:00,16,PM2.5
880530,2022-03-03 14:00:00,16,PM2.5
880599,2022-03-03 15:00:00,24,PM2.5
881476,2022-03-03 16:00:00,24,PM2.5
881801,2022-03-03 17:00:00,17,PM2.5
882668,2022-03-03 18:00:00,14,PM2.5
883547,2022-03-03 19:00:00,16,PM2.5
883559,2022-03-03 20:00:00,15,PM2.5
884436,2022-03-03 21:00:00,17,PM2.5
884819,2022-03-03 22:00:00,18,PM2.5
885629,2022-03-03 23:00:00,23,PM2.5
886509,2022-03-04 00:00:00,75,PM2.5
886577,2022-03-04 01:00:00,22,PM2.5
887397,2022-03-04 02:00:00,22,PM2.5
887780,2022-03-04 03:00:00,31,PM2.5
888646,2022-03-04 04:00:00,34,PM2.5
889469,2022-03-04 05:00:00,31,PM2.5
889537,2022-03-04 06:00:00,26,PM2.5
890414,2022-03-04 07:00:00,24,PM2.5
890740,2022-03-04 08:00:00,26,PM2.5
891607,2022-03-04 09:00:00,29,PM2.5
892486,2022-03-04 10:00:00,38,PM2.5
892497,2022-03-04 11:00:00,49,PM2.5
893373,2022-03-04 12:00:00,54,PM2.5
893755,2022-03-04 13:00:00,53,PM2.5
894564,2022-03-04 14:00:00,41,PM2.5
895444,2022-03-04 15:00:00,33,PM2.5
895512,2022-03-04 16:00:00,30,PM2.5
896332,2022-03-04 17:00:00,25,PM2.5
896715,2022-03-04 18:00:00,26,PM2.5
897582,2022-03-04 19:00:00,30,PM2.5
898405,2022-03-04 20:00:00,32,PM2.5
898473,2022-03-04 21:00:00,39,PM2.5
899350,2022-03-04 22:00:00,45,PM2.5
899676,2022-03-04 23:00:00,56,PM2.5
900543,2022-03-05 00:00:00,9,PM2.5
901422,2022-03-05 01:00:00,78,PM2.5
901433,2022-03-05 02:00:00,59,PM2.5
902310,2022-03-05 03:00:00,26,PM2.5
902693,2022-03-05 04:00:00,14,PM2.5
903503,2022-03-05 05:00:00,11,PM2.5
904383,2022-03-05 06:00:00,11,PM2.5
904451,2022-03-05 07:00:00,13,PM2.5
905271,2022-03-05 08:00:00,16,PM2.5
905654,2022-03-05 09:00:00,10,PM2.5
906521,2022-03-05 10:00:00,12,PM2.5
907344,2022-03-05 11:00:00,10,PM2.5
907412,2022-03-05 12:00:00,8,PM2.5
908289,2022-03-05 13:00:00,9,PM2.5
908615,2022-03-05 14:00:00,6,PM2.5
909482,2022-03-05 15:00:00,4,PM2.5
910361,2022-03-05 16:00:00,6,PM2.5
910372,2022-03-05 17:00:00,8,PM2.5
911247,2022-03-05 18:00:00,4,PM2.5
911630,2022-03-05 19:00:00,10,PM2.5
912439,2022-03-05 20:00:00,8,PM2.5
913317,2022-03-05 21:00:00,11,PM2.5
913385,2022-03-05 22:00:00,9,PM2.5
914201,2022-03-05 23:00:00,9,PM2.5
914584,2022-03-06 00:00:00,10,PM2.5
915451,2022-03-06 01:00:00,11,PM2.5
916272,2022-03-06 02:00:00,8,PM2.5
916340,2022-03-06 03:00:00,7,PM2.5
917215,2022-03-06 04:00:00,8,PM2.5
917541,2022-03-06 05:00:00,8,PM2.5
918407,2022-03-06 06:00:00,8,PM2.5
919285,2022-03-06 07:00:00,12,PM2.5
919296,2022-03-06 08:00:00,9,PM2.5
920171,2022-03-06 09:00:00,4,PM2.5
920554,2022-03-06 10:00:00,9,PM2.5
921363,2022-03-06 11:00:00,5,PM2.5
922241,2022-03-06 12:00:00,7,PM2.5
922309,2022-03-06 13:00:00,8,PM2.5
923127,2022-03-06 14:00:00,6,PM2.5
923510,2022-03-06 15:00:00,7,PM2.5
924376,2022-03-06 16:00:00,8,PM2.5
925197,2022-03-06 17:00:00,10,PM2.5
925265,2022-03-06 18:00:00,10,PM2.5
926141,2022-03-06 19:00:00,15,PM2.5
926467,2022-03-06 20:00:00,10,PM2.5
927334,2022-03-06 21:00:00,11,PM2.5
928214,2022-03-06 22:00:00,9,PM2.5
928225,2022-03-06 23:00:00,9,PM2.5
929102,2022-03-07 00:00:00,17,PM2.5
929485,2022-03-07 01:00:00,11,PM2.5
930295,2022-03-07 02:00:00,11,PM2.5
931175,2022-03-07 03:00:00,12,PM2.5
931243,2022-03-07 04:00:00,11,PM2.5
932063,2022-03-07 05:00:00,12,PM2.5
932446,2022-03-07 06:00:00,13,PM2.5
933313,2022-03-07 07:00:00,14,PM2.5
934136,2022-03-07 08:00:00,14,PM2.5
934204,2022-03-07 09:00:00,16,PM2.5
935081,2022-03-07 10:00:00,20,PM2.5
935407,2022-03-07 11:00:00,18,PM2.5
936274,2022-03-07 12:00:00,0,PM2.5
937154,2022-03-07 13:00:00,0,PM2.5
937165,2022-03-07 14:00:00,12,PM2.5
938042,2022-03-07 15:00:00,18,PM2.5
938425,2022-03-07 16:00:00,24,PM2.5
939235,2022-03-07 17:00:00,27,PM2.5
940115,2022-03-07 18:00:00,21,PM2.5
940183,2022-03-07 19:00:00,24,PM2.5
941003,2022-03-07 20:00:00,23,PM2.5
941386,2022-03-07 21:00:00,22,PM2.5
942253,2022-03-07 22:00:00,18,PM2.5
943076,2022-03-07 23:00:00,18,PM2.5
943145,2022-03-08 00:00:00,30,PM2.5
944021,2022-03-08 01:00:00,16,PM2.5
944347,2022-03-08 02:00:00,15,PM2.5
945214,2022-03-08 03:00:00,15,PM2.5
946094,2022-03-08 04:00:00,13,PM2.5
946105,2022-03-08 05:00:00,16,PM2.5
946982,2022-03-08 06:00:00,18,PM2.5
947365,2022-03-08 07:00:00,23,PM2.5
948175,2022-03-08 08:00:00,19,PM2.5
949055,2022-03-08 09:00:00,21,PM2.5
949123,2022-03-08 10:00:00,20,PM2.5
949943,2022-03-08 11:00:00,17,PM2.5
950326,2022-03-08 12:00:00,19,PM2.5
951194,2022-03-08 13:00:00,24,PM2.5
952016,2022-03-08 14:00:00,32,PM2.5
952085,2022-03-08 15:00:00,37,PM2.5
952960,2022-03-08 16:00:00,36,PM2.5
953287,2022-03-08 17:00:00,32,PM2.5
954156,2022-03-08 18:00:00,28,PM2.5
955034,2022-03-08 19:00:00,30,PM2.5
955045,2022-03-08 20:00:00,31,PM2.5
955922,2022-03-08 21:00:00,31,PM2.5
956305,2022-03-08 22:00:00,34,PM2.5
957116,2022-03-08 23:00:00,31,PM2.5
957994,2022-03-09 00:00:00,45,PM2.5
958061,2022-03-09 01:00:00,32,PM2.5
958880,2022-03-09 02:00:00,31,PM2.5
959265,2022-03-09 03:00:00,26,PM2.5
960132,2022-03-09 04:00:00,27,PM2.5
960954,2022-03-09 05:00:00,32,PM2.5
961023,2022-03-09 06:00:00,36,PM2.5
961898,2022-03-09 07:00:00,31,PM2.5
962225,2022-03-09 08:00:00,23,PM2.5
963094,2022-03-09 09:00:00,20,PM2.5
963972,2022-03-09 10:00:00,27,PM2.5
963983,2022-03-09 11:00:00,38,PM2.5
964860,2022-03-09 12:00:00,38,PM2.5
965243,2022-03-09 13:00:00,39,PM2.5
966054,2022-03-09 14:00:00,36,PM2.5
966934,2022-03-09 15:00:00,34,PM2.5
967001,2022-03-09 16:00:00,39,PM2.5
967820,2022-03-09 17:00:00,42,PM2.5
968204,2022-03-09 18:00:00,43,PM2.5
969068,2022-03-09 19:00:00,49,PM2.5
969890,2022-03-09 20:00:00,50,PM2.5
969959,2022-03-09 21:00:00,49,PM2.5
970833,2022-03-09 22:00:00,51,PM2.5
971159,2022-03-09 23:00:00,46,PM2.5
972108,2022-03-10 00:00:00,33,PM2.5
